Loading repository data...
Reading installed packages...

S  | Name                                  | Type    | Version                             | Arch   | Repository             
i  | patterns-kde-kde_multimedia           | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-kde-kde_office               | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-kde-kde_pim                  | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-kde-kde_plasma               | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-kde-kde_utilities            | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-kde-kde_utilities_opt        | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-kde-kde_yast                 | package | 20180709-5.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | patterns-office-office                | package | 20170506-2.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | patterns-yast-x11_yast                | package | 20180613-1.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | patterns-yast-yast2_basis             | package | 20180613-1.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | pciutils                              | package | 3.6.2-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | pciutils-ids                          | package | 20181113-1.2                        | noarch | openSUSE-Tumbleweed-Oss
i  | pcsc-lite                             | package | 1.8.24-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl                                  | package | 5.28.1-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Archive-Zip                      | package | 1.64-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Bootloader                       | package | 0.923-1.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-CPAN-Changes                     | package | 0.400002-2.4                        | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Config-Crontab                   | package | 1.45-1.5                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Cpanel-JSON-XS                   | package | 4.08-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Crypt-SmbHash                    | package | 0.12-158.9                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Devel-Symdump                    | package | 2.18-1.5                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Digest-MD4                       | package | 1.9-5.18                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Digest-SHA1                      | package | 2.13-19.17                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Encode-Locale                    | package | 1.05-1.8                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-File-Listing                     | package | 6.04-9.9                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-File-RandomAccess                | package | 11.11-1.2                           | noarch | openSUSE-Tumbleweed-Oss
i  | perl-HTML-Parser                      | package | 3.72-1.15                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-HTML-Tagset                      | package | 3.20-73.8                           | noarch | openSUSE-Tumbleweed-Oss
i  | perl-HTTP-Cookies                     | package | 6.04-1.4                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-HTTP-Daemon                      | package | 6.01-9.9                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-HTTP-Date                        | package | 6.02-9.8                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-HTTP-Message                     | package | 6.18-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-HTTP-Negotiate                   | package | 6.01-9.9                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-IO-HTML                          | package | 1.001-1.8                           | noarch | openSUSE-Tumbleweed-Oss
i  | perl-IO-Socket-SSL                    | package | 2.060-2.2                           | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Image-ExifTool                   | package | 11.11-1.2                           | noarch | openSUSE-Tumbleweed-Oss
i  | perl-LWP-MediaTypes                   | package | 6.02-9.9                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-LWP-Protocol-https               | package | 6.07-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Net-DBus                         | package | 1.1.0-1.18                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Net-HTTP                         | package | 6.18-1.3                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Net-SSLeay                       | package | 1.85-1.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Parse-RecDescent                 | package | 1.967015-1.5                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Pod-Coverage                     | package | 0.23-5.10                           | noarch | openSUSE-Tumbleweed-Oss
i  | perl-TermReadLine-Gnu                 | package | 1.20-8.19                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-Test-Pod                         | package | 1.52-1.3                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Test-Pod-Coverage                | package | 1.10-3.9                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-TimeDate                         | package | 2.30-1.3                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-Try-Tiny                         | package | 0.30-1.3                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-URI                              | package | 1.74-1.3                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-WWW-RobotRules                   | package | 6.02-9.9                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-X11-Protocol                     | package | 0.56-14.8                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-X500-DN                          | package | 0.29-108.8                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-XML-Dumper                       | package | 0.81-69.8                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-XML-LibXML                       | package | 2.0132-2.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-XML-NamespaceSupport             | package | 1.12-1.5                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-XML-Parser                       | package | 2.44-1.113                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-XML-SAX                          | package | 1.00-2.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-XML-SAX-Base                     | package | 1.09-1.6                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-XML-SAX-Expat                    | package | 0.51-4.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-XML-Simple                       | package | 2.25-1.3                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-XML-Twig                         | package | 3.52-1.6                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-XML-XPath                        | package | 1.44-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | perl-apparmor                         | package | 2.13-6.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-base                             | package | 5.28.1-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-gettext                          | package | 1.07-1.22                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | perl-libwww-perl                      | package | 6.36-1.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | permissions                           | package | 20181116-1.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | phonon4qt5-backend-gstreamer          | package | 4.9.0-1.8                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | pigz                                  | package | 2.4-1.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | pim-data-exporter                     | package | 18.08.3-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | pim-data-exporter-lang                | package | 18.08.3-1.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | pim-sieve-editor                      | package | 18.08.3-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | pim-sieve-editor-lang                 | package | 18.08.3-1.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | pimcommon                             | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | pimcommon-lang                        | package | 18.12.0-1.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | pinentry                              | package | 1.1.0-2.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | pinentry-qt5                          | package | 1.1.0-2.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | pkcs11-helper                         | package | 1.22-1.6                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | pkg-config                            | package | 0.29.2-2.5                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-browser-integration            | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-browser-integration-lang       | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma-framework                      | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-framework-components           | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-framework-lang                 | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma-nm5                            | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-nm5-lang                       | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma-nm5-openconnect                | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-nm5-openvpn                    | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma-nm5-pptp                       | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-addons                        | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-addons-lang                   | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-defaults-openSUSE             | package | 15.0~git20181114T190445~21cb8a6-2.1 | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-desktop                       | package | 5.14.4-2.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-desktop-lang                  | package | 5.14.4-2.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-integration-plugin            | package | 5.14.4-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-integration-plugin-lang       | package | 5.14.4-1.2                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-pa                            | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-pa-lang                       | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-pk-updates                    | package | 0.3.2-2.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-pk-updates-lang               | package | 0.3.2-2.2                           | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-session                       | package | 5.14.4-1.2                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-session-wayland               | package | 5.14.4-1.2                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-theme-openSUSE                | package | 15.0~git20181114T190445~21cb8a6-2.1 | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-workspace                     | package | 5.14.4-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plasma5-workspace-branding-openSUSE   | package | 15.0~git20181114T190445~21cb8a6-2.1 | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-workspace-lang                | package | 5.14.4-1.2                          | noarch | openSUSE-Tumbleweed-Oss
i  | plasma5-workspace-libs                | package | 5.14.4-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth                              | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth-branding-openSUSE            | package | 15.0-3.5                            | noarch | openSUSE-Tumbleweed-Oss
i  | plymouth-dracut                       | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth-plugin-label                 | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth-plugin-label-ft              | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth-plugin-script                | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth-plugin-two-step              | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | plymouth-scripts                      | package | 0.9.4+git20181204.0cd0613-1.1       | x86_64 | openSUSE-Tumbleweed-Oss
i  | pngquant                              | package | 2.11.2-3.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | polkit                                | package | 0.115-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | polkit-default-privs                  | package | 13.2-57.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | polkit-kde-agent-5                    | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | polkit-kde-agent-5-lang               | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | poppler-tools                         | package | 0.68.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | postfix                               | package | 3.3.2-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | powerdevil5                           | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | powerdevil5-lang                      | package | 5.14.4-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | ppp                                   | package | 2.4.7-11.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | pptp                                  | package | 1.8.0-2.6                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | prctl                                 | package | 1.6-4.11                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | prison-qt5-imports                    | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | procinfo                              | package | 18-223.15                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | procmail                              | package | 3.22-272.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | procps                                | package | 3.3.15-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | psmisc                                | package | 23.2-3.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | psmisc-lang                           | package | 23.2-3.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | psqlODBC                              | package | 10.03.0000-1.2                      | x86_64 | openSUSE-Tumbleweed-Oss
i  | psutils                               | package | p17-1024.14                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | publicsuffix                          | package | 20181030-1.1                        | noarch | openSUSE-Tumbleweed-Oss
i  | pulseaudio                            | package | 12.2-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | pulseaudio-bash-completion            | package | 12.2-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | pulseaudio-lang                       | package | 12.2-2.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | pulseaudio-module-bluetooth           | package | 12.2-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | pulseaudio-module-x11                 | package | 12.2-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | pulseaudio-module-zeroconf            | package | 12.2-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | pulseaudio-utils                      | package | 12.2-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | purpose                               | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | purpose-lang                          | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | python-base                           | package | 2.7.15-4.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | python-rpm-macros                     | package | 20181211.ab6f37c-2.1                | noarch | openSUSE-Tumbleweed-Oss
i  | python-talloc                         | package | 2.1.14-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3                               | package | 3.6.5-3.4                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-apparmor                      | package | 2.13-6.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-appdirs                       | package | 1.4.3-4.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-base                          | package | 3.6.5-3.3                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-bind                          | package | 9.11.2-43.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | python3-cmdln                         | package | 2.0.0-2.3                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-configobj                     | package | 5.0.6-3.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-createrepo_c                  | package | 0.10.0.git20170131.04828e6-3.2      | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-cupshelpers                   | package | 1.5.7-16.3                          | noarch | openSUSE-Tumbleweed-Oss
i  | python3-curses                        | package | 3.6.5-3.4                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-dbm                           | package | 3.6.5-3.4                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-dbus-python                   | package | 1.2.8-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-decorator                     | package | 4.3.0-2.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-firewall                      | package | 0.6.3-1.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-gobject                       | package | 3.30.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-packaging                     | package | 17.1-1.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | python3-pip                           | package | 18.1-2.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | python3-ply                           | package | 3.11-3.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | python3-pycups                        | package | 1.9.73-1.3                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-pycurl                        | package | 7.43.0.2-5.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-pyparsing                     | package | 2.3.1~test5-1.1                     | noarch | openSUSE-Tumbleweed-Oss
i  | python3-pyudev                        | package | 0.21.0-3.2                          | noarch | openSUSE-Tumbleweed-Oss
i  | python3-rpm                           | package | 4.14.2.1-2.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-setuptools                    | package | 40.6.2-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | python3-six                           | package | 1.12.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | python3-slip                          | package | 0.6.5-5.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-slip-dbus                     | package | 0.6.5-5.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | python3-solv                          | package | 0.7.2-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-speechd                       | package | 0.8.8-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-talloc                        | package | 2.1.14-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | python3-zypp-plugin                   | package | 0.6.3-3.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | qalculate-data                        | package | 2.8.0-1.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | qqc2-desktop-style                    | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | readline-doc                          | package | 7.0-3.1                             | noarch | openSUSE-Tumbleweed-Oss
i  | release-notes-openSUSE                | package | 84.87.20180228.827b030-1.3          | noarch | openSUSE-Tumbleweed-Oss
i  | rgb                                   | package | 1.0.6-1.10                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | rp-pppoe                              | package | 3.12-6.3                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | rpcbind                               | package | 1.2.5-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | rpm                                   | package | 4.14.2.1-2.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | rpm-config-SUSE                       | package | 0.g8-1.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | rsync                                 | package | 3.1.3-3.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | rtkit                                 | package | 0.11+git.20130926-3.4               | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby                                  | package | 2.5-1.2                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby-common                           | package | 2.1-13.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | ruby2.5                               | package | 2.5.3-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-abstract_method       | package | 1.2.1-2.10                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-cfa                   | package | 0.7.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-cfa_grub2             | package | 1.0.1-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-cheetah               | package | 0.5.0-1.10                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-fast_gettext          | package | 1.8.0-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-gem2rpm               | package | 0.10.1-13.6                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-ruby-augeas           | package | 0.5.0-3.9                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-ruby-dbus             | package | 0.15.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-simpleidn             | package | 0.1.1-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-unf                   | package | 0.1.4-1.9                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-rubygem-unf_ext               | package | 0.0.7.5-1.2                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | ruby2.5-stdlib                        | package | 2.5.3-2.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | samba                                 | package | 4.9.3+git.113.3f6a4cdc269-1.2       | x86_64 | openSUSE-Tumbleweed-Oss
i  | samba-client                          | package | 4.9.3+git.113.3f6a4cdc269-1.2       | x86_64 | openSUSE-Tumbleweed-Oss
i  | samba-libs                            | package | 4.9.3+git.113.3f6a4cdc269-1.2       | x86_64 | openSUSE-Tumbleweed-Oss
i  | sane-backends                         | package | 1.0.27-5.4                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sane-backends-autoconfig              | package | 1.0.27-5.4                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sasl2-kdexoauth2                      | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | sbc                                   | package | 1.4-1.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | scout                                 | package | 0.2.1+20181004.20a0aae-1.1          | noarch | openSUSE-Tumbleweed-Oss
i  | screen                                | package | 4.6.2-3.5                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | sddm                                  | package | 0.18.0-4.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sddm-branding-openSUSE                | package | 0.18.0-4.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sddm-theme-openSUSE                   | package | 15.0~git20181114T190445~21cb8a6-2.1 | noarch | openSUSE-Tumbleweed-Oss
i  | sed                                   | package | 4.5-2.2                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | sed-lang                              | package | 4.5-2.2                             | noarch | openSUSE-Tumbleweed-Oss
i  | sensors                               | package | 3.4.0git20180510.1c48b19-1.2        | x86_64 | openSUSE-Tumbleweed-Oss
i  | sessreg                               | package | 1.1.1-1.5                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | setserial                             | package | 2.17-743.10                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | setxkbmap                             | package | 1.3.1-1.11                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sg3_utils                             | package | 1.43-7.2                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | sgml-skel                             | package | 0.7.1-1.5                           | noarch | openSUSE-Tumbleweed-Oss
i  | shadow                                | package | 4.6-2.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | shared-mime-info                      | package | 1.10-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | shared-mime-info-lang                 | package | 1.10-1.1                            | noarch | openSUSE-Tumbleweed-Oss
i  | sharutils                             | package | 4.15.2-3.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sharutils-lang                        | package | 4.15.2-3.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | shim                                  | package | 14-4.1                              | x86_64 | openSUSE-Tumbleweed-Oss
i  | signon-kwallet-extension              | package | 18.08.3-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | signon-plugin-oauth2                  | package | 0.24-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | signon-plugins                        | package | 8.59-1.4                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | signon-ui                             | package | 0.17+20171022-1.1                   | x86_64 | openSUSE-Tumbleweed-Oss
i  | signond                               | package | 8.59-1.4                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | signond-libs                          | package | 8.59-1.4                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | site-config                           | package | 0.2-12.3                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | skanlite                              | package | 2.1.0.1-1.3                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | skanlite-lang                         | package | 2.1.0.1-1.3                         | noarch | openSUSE-Tumbleweed-Oss
i  | smartmontools                         | package | 6.6-5.1                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | smp_utils                             | package | 0.98-2.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | snapper                               | package | 0.8.1-1.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | snapper-zypp-plugin                   | package | 0.8.1-1.1                           | noarch | openSUSE-Tumbleweed-Oss
i  | snmp-mibs                             | package | 5.8-1.2                             | x86_64 | openSUSE-Tumbleweed-Oss
i  | solid-imports                         | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | solid-tools                           | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sonnet                                | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sound-theme-freedesktop               | package | 0.8-9.1                             | noarch | openSUSE-Tumbleweed-Oss
i  | spax                                  | package | 1.5.4-7.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | spectacle                             | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | spectacle-lang                        | package | 18.12.0-1.1                         | noarch | openSUSE-Tumbleweed-Oss
i  | speech-dispatcher                     | package | 0.8.8-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | speech-dispatcher-module-espeak       | package | 0.8.8-3.2                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | sshfs                                 | package | 2.10-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | star                                  | package | 1.5.4-7.1                           | x86_64 | openSUSE-Tumbleweed-Oss
i  | stix-fonts                            | package | 1.1.0-12.12                         | noarch | openSUSE-Tumbleweed-Oss
i  | strace                                | package | 4.25-1.1                            | x86_64 | openSUSE-Tumbleweed-Oss
i  | sudo                                  | package | 1.8.26-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | suse-module-tools                     | package | 15.0.1-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | susepaste                             | package | 0.5-11.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | susepaste-screenshot                  | package | 0.5-11.2                            | noarch | openSUSE-Tumbleweed-Oss
i  | sw_management                         | pattern | 20170410-8.1                        | x86_64 | openSUSE-Tumbleweed-Oss
i  | syntax-highlighting                   | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sysconfig                             | package | 0.84.3-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | sysconfig-netconfig                   | package | 0.84.3-1.2                          | x86_64 | openSUSE-Tumbleweed-Oss
